Params,Micro Precision,Micro Recall,Micro F1,Hamming,Accuracy,Jaccard,Coverage,TR,TR Macro,TL,Runtime
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5326460481099656,0.04332029066517608,0.08012406306539158,0.04231891985089091,0.020261713803292527,0.049896447328862406,24.52511608273533,0.004699889325186859,0.004699889325186859,2,0 days 00:00:09.789934
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:27.013054
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:27.936394
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5326460481099656,0.04332029066517608,0.08012406306539158,0.04231891985089091,0.020261713803292527,0.049896447328862406,24.52511608273533,0.004699889325186859,0.004699889325186859,2,0 days 00:00:09.663528
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:26.964718
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:27.282098
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5326460481099656,0.04332029066517608,0.08012406306539158,0.04231891985089091,0.020261713803292527,0.049896447328862406,24.52511608273533,0.004699889325186859,0.004699889325186859,2,0 days 00:00:09.722121
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:27.335352
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:27.690159
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5326460481099656,0.04332029066517608,0.08012406306539158,0.04231891985089091,0.020261713803292527,0.049896447328862406,24.52511608273533,0.004699889325186859,0.004699889325186859,2,0 days 00:00:09.739711
