Params,Micro Precision,Micro Recall,Micro F1,Hamming,Accuracy,Jaccard,Coverage,TR,TR Macro,TL,Runtime
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6747114375655824,0.08985466741196199,0.15858922185226293,0.040565044976486185,0.043056141831996624,0.10296777601130983,31.658927817644578,0.018690729495804446,0.018690729495804446,24,0 days 00:00:17.864489
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6736842105263158,0.08943543879262157,0.15790772267456205,0.0405828809921581,0.043056141831996624,0.1027768173990764,31.574504010130855,0.018404660825920054,0.018404660825920054,24,0 days 00:00:17.838902
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.082701
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6747114375655824,0.08985466741196199,0.15858922185226293,0.040565044976486185,0.043056141831996624,0.10296777601130983,31.658927817644578,0.018690729495804446,0.018690729495804446,24,0 days 00:00:17.833108
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6729559748427673,0.08971492453884852,0.15832305795314427,0.0405828809921581,0.04390037990713381,0.10347264378084621,31.532292106373998,0.018533266485202905,0.018533266485202905,24,0 days 00:00:20.276671
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.581826
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6729559748427673,0.08971492453884852,0.15832305795314427,0.0405828809921581,0.04390037990713381,0.10347264378084621,31.532292106373998,0.018533266485202905,0.018533266485202905,24,0 days 00:00:21.083794
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6729559748427673,0.08971492453884852,0.15832305795314427,0.0405828809921581,0.04390037990713381,0.10347264378084621,31.532292106373998,0.018533266485202905,0.018533266485202905,24,0 days 00:00:20.319042
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.620780
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6729559748427673,0.08971492453884852,0.15832305795314427,0.0405828809921581,0.04390037990713381,0.10347264378084621,31.532292106373998,0.018533266485202905,0.018533266485202905,24,0 days 00:00:20.276912
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6729559748427673,0.08971492453884852,0.15832305795314427,0.0405828809921581,0.04390037990713381,0.10347264378084621,31.532292106373998,0.018533266485202905,0.018533266485202905,24,0 days 00:00:20.172729
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.621030
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6729559748427673,0.08971492453884852,0.15832305795314427,0.0405828809921581,0.04390037990713381,0.10347264378084621,31.532292106373998,0.018533266485202905,0.018533266485202905,24,0 days 00:00:20.291563
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6739583333333333,0.09041363890441588,0.1594381468703795,0.040559099637928885,0.04432249894470241,0.10431755188620176,31.701139721401432,0.01881417620483361,0.01881417620483361,24,0 days 00:00:20.827256
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:08.481247
